pair,delta
"Key.backspace,Key.cmd",0.42313098907470703
"Key.cmd,'¨'",0.11645197868347168
"'¨','b'",0.4702448844909668
"'b',Key.backspace",0.7573831081390381
"Key.backspace,Key.cmd",1.0353789329528809
"Key.cmd,'∫'",0.11145496368408203
"'∫','¨'",0.24759984016418457
"Key.space,'b'",0.2813749313354492
"'b','y'",0.1970200538635254
"'y',Key.space",0.09658503532409668
"Key.space,'t'",0.14570403099060059
"'t','h'",0.04828691482543945
"'h','i'",0.06792020797729492
"'i','s'",0.12011981010437012
"'s',Key.space",0.11208915710449219
"Key.space,Key.cmd",1.0079290866851807
"Key.cmd,'∫'",0.03979086875915527
"'∫',Key.shift_r",0.4431619644165039
"Key.shift_r,'T'",0.14021682739257812
"'T','u'",0.5310752391815186
"'u','e'",0.07531213760375977
"'e','s'",0.12048172950744629
"'s','d'",0.15815496444702148
"'d','a'",0.09586906433105469
"'a','y'",0.06835794448852539
"'y',Key.cmd",0.8303532600402832
"Key.cmd,'∫'",0.07915377616882324
"'a','t'",0.15505194664001465
"'t','t'",0.17501282691955566
"'t','e'",0.7165729999542236
"'e','n'",0.13532423973083496
"'n','d'",0.10732698440551758
"'t','h'",0.2266101837158203
"'h','i'",0.07198905944824219
"'i','s'",0.039711952209472656
"Key.shift_r,'I'",0.1281898021697998
"'I',Key.space",0.09189105033874512
"Key.space,'l'",0.7120370864868164
"'l','o'",0.19993185997009277
"'o','s'",0.08016300201416016
"'s','t'",0.09920310974121094
"'t',Key.space",0.031533241271972656
"Key.space,'t'",0.16220378875732422
"'t','h'",0.09595799446105957
"'h','i'",0.08813595771789551
"'i','s'",0.04005289077758789
"'s',Key.space",0.13670706748962402
"Key.space,'e'",0.4204590320587158
"'e','m'",0.1509552001953125
"'m','a'",0.08561587333679199
"'a','i'",0.16844892501831055
"'i','l'",0.007256031036376953
"'l',Key.space",0.16037607192993164
"Key.space,'c'",0.07972002029418945
"'c','h'",0.13199687004089355
"'h','a'",0.08409905433654785
"'a','i'",0.06799197196960449
"'i','n'",0.06806588172912598
"'n',Key.space",0.06421494483947754
"Key.space,'a'",0.06070137023925781
"'a','c'",0.1891927719116211
"'c','c'",0.13606619834899902
"'c','i'",0.1299138069152832
"'i','d'",0.09580802917480469
"'d','e'",0.16617178916931152
"'e','n'",0.1000370979309082
"'n','t'",0.1358320713043213
"'t','a'",0.09173798561096191
"'a','l'",0.1483299732208252
"'l','l'",0.15419626235961914
"'l','y'",0.13608384132385254
"'y',Key.space",0.11558985710144043
"'a','n'",0.10407185554504395
"'n','d'",0.1080162525177002
"'d',Key.space",0.10407400131225586
"Key.space,'w'",0.12391972541809082
"'w','i'",0.1119241714477539
"'i','l'",0.07621598243713379
"'l','l'",0.12905287742614746
"'l',Key.space",0.09563016891479492
"Key.space,'t'",0.12410283088684082
"'t','r'",0.1859912872314453
"'r','y'",0.10794496536254883
"'y',Key.space",0.051782846450805664
"Key.space,'t'",0.18524909019470215
"'t','o'",0.0800178050994873
"'o',Key.space",0.07992005348205566
"Key.space,'d'",0.5175812244415283
"'d','o'",0.09106183052062988
"'o',Key.space",0.08777308464050293
"Key.space,'e'",0.4225788116455078
"'e','v'",0.13988399505615234
"'v','e'",0.0883181095123291
"'e','r'",0.17581796646118164
"'r','y'",0.08820390701293945
"'y','t'",0.11285519599914551
"'t','h'",0.07175803184509277
"'h','i'",0.07609391212463379
"'i','n'",0.1123359203338623
"'n','g'",0.038863182067871094
"'g',Key.space",0.06888294219970703
"Key.space,'t'",0.1503300666809082
"'t','o'",0.056053876876831055
"'o',Key.space",0.058470964431762695
"Key.space,'a'",0.30002689361572266
"'a','t'",0.1953730583190918
"'t','c'",0.30297017097473145
"'c',Key.backspace",0.39821577072143555
"Key.backspace,Key.backspace",0.1361229419708252
"Key.backspace,Key.backspace",0.13330507278442383
"Key.backspace,Key.backspace",0.16006827354431152
"Key.backspace,Key.space",0.3326728343963623
"Key.space,'c'",0.1276109218597412
"'c','a'",0.14411497116088867
"'a','t'",0.14815616607666016
"'t','c'",0.18499994277954102
"'c','h'",0.10156488418579102
"'h',Key.space",0.05855107307434082
"Key.space,'y'",0.1077718734741211
"'y','o'",0.05593538284301758
"'o','u'",0.08436465263366699
"'u',Key.space",0.0755760669708252
"Key.space,'t'",0.1101539134979248
"'t','w'",0.08419013023376465
"'w','o'",0.07975602149963379
"'o',Key.space",0.07989287376403809
"Key.space,'u'",0.15335607528686523
"'u','p'",0.08036208152770996
"'p','.'",0.48640894889831543
"'.',Key.space",0.12036800384521484
"Key.cmd,'ç'",0.21567320823669434
"'ç',Key.cmd",0.8688838481903076
"Key.cmd,'√'",0.15194129943847656
"Key.cmd,'ç'",0.19603776931762695
"'ç',Key.cmd",1.725917100906372
"Key.cmd,'√'",0.08793807029724121
"Key.space,'t'",0.11584281921386719
"'t','o'",0.07158207893371582
"'o',Key.space",0.048200130462646484
"Key.space,'p'",0.1087648868560791
"'p','i'",0.048187971115112305
"'i','t'",0.08344912528991699
"'t','c'",0.3309297561645508
"'c','h'",0.10015225410461426
"Key.enter,Key.enter",0.47399020195007324
"Key.enter,Key.shift_r",0.38886284828186035
"Key.shift_r,'A'",0.08450794219970703
"'A','f'",0.49795103073120117
"'f',Key.backspace",0.4466400146484375
"Key.backspace,Key.backspace",0.15717792510986328
"Key.backspace,Key.backspace",0.42587995529174805
"Key.enter,Key.shift_r",1.7693779468536377
"Key.shift_r,'A'",0.07075619697570801
"'A','f'",0.1922907829284668
"'f','t'",0.1732771396636963
"'t','e'",0.08796501159667969
"'e','r'",0.11625194549560547
"'r',Key.space",0.08807206153869629
"Key.space,'t'",0.08717894554138184
"'t','h'",0.08506894111633301
"'h','e'",0.06745481491088867
"'e',Key.space",0.13209319114685059
"Key.space,'p'",0.0315852165222168
"'p','i'",0.06437182426452637
"'i','t'",0.24280810356140137
"'t','c'",0.2542557716369629
"'c','h'",0.0639193058013916
"'h',Key.space",0.33688974380493164
"Key.space,'y'",0.40616607666015625
"'y','o'",0.11595487594604492
"'o','u'",0.06793427467346191
"'u','",0.16727566719055176
"','l'",0.20898914337158203
"'l','l'",0.13897204399108887
"'l',Key.space",0.08371186256408691
"Key.space,'h'",0.23297905921936035
"'h','a'",0.0842139720916748
"'a','v'",0.0918130874633789
"'v','e'",0.0683431625366211
"'e',Key.space",0.05967283248901367
"Key.space,'a'",0.154249906539917
"'a',Key.space",0.03970503807067871
"Key.space,'t'",1.9072608947753906
"'t','a'",0.06570911407470703
"'a','b'",0.19369196891784668
"'b','l'",0.08443999290466309
"'l','e'",0.08008599281311035
"'e',Key.space",0.1369011402130127
"'w','h'",0.09900093078613281
"'h','e'",0.1251988410949707
"'e','r'",0.05854916572570801
"'r','e'",0.08460497856140137
"'e',Key.space",0.11538910865783691
"Key.space,'y'",0.2976548671722412
"'y','o'",0.20040512084960938
"'o','u'",0.06395483016967773
"'u',Key.space",0.07615399360656738
"Key.space,'c'",0.05209517478942871
"'c','a'",0.055879831314086914
"'a','n'",0.0719759464263916
"'n',Key.space",0.0637960433959961
"Key.space,'s'",0.0644080638885498
"'s','e'",0.0797109603881836
"'e','t'",0.1080021858215332
"'t',Key.space",0.09998369216918945
"Key.space,'u'",0.09607410430908203
"'u','p'",0.09174489974975586
"'p',Key.space",0.0883951187133789
"Key.space,'d'",0.11571907997131348
"'d','e'",0.1638350486755371
"'e','m'",0.11236906051635742
"'m','o'",0.05597376823425293
"'o','s'",0.10812711715698242
"'s',Key.space",0.5636148452758789
"Key.space,'a'",0.14058804512023926
"'a','n'",0.10396695137023926
"'n','d'",0.07155108451843262
"'d',Key.space",0.09297418594360352
"Key.space,'t'",0.09114480018615723
"'t','a'",0.05583906173706055
"'a','l'",0.03503680229187012
"'l','k'",0.06474113464355469
"'k',Key.space",0.10836195945739746
"Key.space,'w'",0.13213491439819336
"'w','i'",0.07188606262207031
"'i','t'",0.07566714286804199
"'t','h'",0.09634804725646973
"'h',Key.space",0.06010079383850098
"Key.space,'s'",0.08772921562194824
"'s','t'",0.1203300952911377
"'t','u'",0.0799260139465332
"'u','d'",0.12995100021362305
"'d','e'",0.18927478790283203
"'e','n'",0.011142969131469727
"'n','t'",0.18955421447753906
"'t','s'",0.043939828872680664
"'s','.'",0.17317485809326172
"'.',Key.space",0.11930704116821289
"Key.space,Key.backspace",1.6572480201721191
"Key.backspace,Key.backspace",0.49950098991394043
"Key.backspace,Key.backspace",0.08433103561401367
"Key.backspace,Key.backspace",0.08427286148071289
"Key.backspace,Key.backspace",0.0841982364654541
"Key.backspace,Key.backspace",0.08428692817687988
"Key.backspace,Key.backspace",0.08433890342712402
"Key.backspace,Key.backspace",0.08433318138122559
"Key.backspace,Key.backspace",0.08424091339111328
"Key.backspace,Key.backspace",0.11476397514343262
"Key.backspace,'i'",0.4661831855773926
"'i','n'",0.09956789016723633
"'n','d'",0.11188197135925293
"'d','i'",0.08107709884643555
"'i','v'",0.12436485290527344
"'v','i'",0.13206720352172852
"'i','d'",0.5240728855133057
"'d','u'",0.15477681159973145
"'u','a'",0.06372523307800293
"'a','l'",0.1764988899230957
"'l','s'",0.0914459228515625
"'s','.'",0.6744000911712646
"'.',Key.space",0.10389018058776855
"Key.space,Key.shift_r",0.37419795989990234
"Key.shift_r,'T'",0.027820825576782227
"'T','h'",0.18775320053100586
"'h','e'",0.020233869552612305
"'e','r'",0.06794881820678711
"'r','e'",0.10414910316467285
"'e',Key.space",0.09211111068725586
"Key.space,'w'",0.07969880104064941
"'w','i'",0.0841071605682373
"'i','l'",0.039791107177734375
"'l','l'",0.13687705993652344
"'l',Key.space",0.06181788444519043
"Key.space,'b'",0.09847497940063477
"'b','e'",0.07209491729736328
"'e',Key.space",0.10201287269592285
"Key.space,'p'",0.25887107849121094
"'p','o'",0.09599113464355469
"'o','w'",0.09601187705993652
"'w','e'",0.028357982635498047
"'e','r'",0.1189579963684082
"'r',Key.space",0.0648801326751709
"Key.space,'o'",0.22641396522521973
"'o','u'",0.07230305671691895
"'u','t'",0.12061786651611328
"'t','l'",0.1154019832611084
"'l','e'",0.09612321853637695
"'e','t'",0.13608503341674805
"'t','s'",0.3728017807006836
"'s',Key.space",0.14405107498168945
"Key.space,'t'",0.14501404762268066
"'t','o'",0.07601690292358398
"'o',Key.space",0.0436251163482666
"Key.space,'t'",0.10451078414916992
"'t','h'",0.11986112594604492
"'h','e'",0.05985307693481445
"'e','s'",0.42403292655944824
"'s','e'",0.08815383911132812
"'e',Key.space",0.17931723594665527
"Key.space,'t'",0.3192410469055176
"'t','a'",0.07608890533447266
"'a','b'",0.07640600204467773
"'b','l'",0.20399999618530273
"'l','e'",0.05588793754577637
"'e','s'",0.08367490768432617
"'s',Key.space",0.11611819267272949
"Key.space,'a'",0.05223894119262695
"'a','n'",0.0999441146850586
"'n','d'",0.044060707092285156
"'d',Key.space",0.14582204818725586
"Key.space,'a'",0.11301803588867188
"'a',Key.space",0.060027122497558594
"Key.space,'t'",0.28579282760620117
"'t','a'",0.09168815612792969
"'a','b'",0.05310797691345215
"'b','l'",0.10745596885681152
"'l','e'",0.08875823020935059
"'e','c'",0.2326188087463379
"'c','l'",0.07109594345092773
"'l','o'",0.18001103401184082
"'o','t'",0.07788896560668945
"'t','h'",0.07200407981872559
"'h',Key.space",0.33983588218688965
"Key.space,'b'",0.03214097023010254
"'b','u'",0.15245819091796875
"'u','t'",0.0640408992767334
"'t',Key.space",0.09612703323364258
"Key.space,'r'",0.2367231845855713
"'r','e'",0.07611083984375
"'e','s'",0.15710902214050293
"'s','t'",0.06713390350341797
"'t',Key.space",0.04385805130004883
"Key.space,'i'",0.07612299919128418
"'i','s'",0.0792691707611084
"'s',Key.space",0.048039913177490234
"Key.space,'u'",0.15499377250671387
"'u','p'",0.13693714141845703
"'p',Key.space",0.0032842159271240234
"Key.space,'t'",0.39260077476501465
"'t','o'",0.08778119087219238
"'o',Key.space",0.035913944244384766
"Key.space,'y'",0.12771296501159668
"'y','o'",0.03226971626281738
"'o','u'",0.08036017417907715
"'u','.'",0.5772290229797363
"Key.enter,Key.enter",0.1366288661956787
"Key.enter,Key.shift_r",0.6173341274261475
"Key.shift_r,'B'",0.16449403762817383
"'B','e'",0.09547710418701172
"'e','s'",0.07995009422302246
"'s','t'",0.06427693367004395
"Key.enter,Key.backspace",1.7960162162780762
"Key.backspace,Key.enter",1.8998878002166748
"Key.enter,Key.backspace",1.0090723037719727
"'l','i'",0.11848783493041992
"'i','n'",0.05553293228149414
"'n','k'",0.13693690299987793
"'k',Key.enter",0.5994522571563721
"Key.cmd,'∑'",0.13054108619689941
"'g','m'",0.13945603370666504
"'m','a'",0.055480003356933594
"'a','i'",0.10662508010864258
"'i','l'",0.052056074142456055
"'l',Key.enter",0.4112708568572998
"'l','a'",0.07216906547546387
"'a','n'",0.08790278434753418
"'n','g'",0.09963130950927734
"'g',Key.enter",0.055940866470336914
"Key.cmd,'ç'",0.2069377899169922
"'r','a'",0.11179304122924805
"'a','y'",0.15008997917175293
"'y','m'",0.07412409782409668
"'m','o'",0.10794186592102051
"'o','n'",0.08845210075378418
"'n','d'",0.09586787223815918
"'d',Key.enter",0.08021092414855957
"'r',Key.backspace",1.5188560485839844
"Key.shift_r,'H'",0.17322611808776855
"'H','e'",0.1644899845123291
"'e','y'",0.06695699691772461
"'y',Key.space",0.19669699668884277
"Key.space,Key.shift_r",0.9493980407714844
"Key.shift_r,'R'",0.0822439193725586
"'R','a'",0.11768317222595215
"'a','y'",0.20691895484924316
"'y','m'",0.12413787841796875
"'m','o'",0.047842979431152344
"'o','n'",0.07958579063415527
"'n','d'",0.08051729202270508
"'d','-'",0.1340169906616211
"'-','-'",0.1227729320526123
"'-','t'",0.15453386306762695
"'t','h'",0.08362436294555664
"'h','x'",0.0952765941619873
"'x',Key.space",0.0919332504272461
"Key.space,'f'",0.09247493743896484
"'f','o'",0.09610223770141602
"'o','r'",0.08376765251159668
"'r',Key.space",0.08396530151367188
"Key.space,'i'",0.17054486274719238
"'i','n'",0.0592198371887207
"'n','t'",0.10455107688903809
"'t','r'",0.1794579029083252
"'r','o'",0.056647300720214844
"'o','.'",0.7381377220153809
"'.',Key.enter",0.9208550453186035
"Key.enter,Key.enter",0.16283297538757324
"Key.shift_r,'D'",0.06376481056213379
"'D','a'",0.11599206924438477
"'a','n'",0.09613609313964844
"'n','i'",0.04385995864868164
"'i','e'",0.16832995414733887
"'e','l'",0.10581612586975098
"'l','-'",0.26326680183410645
"'-','-'",0.15189504623413086
"'-','a'",1.1071488857269287
"'a','p'",0.48871707916259766
"'p','o'",0.10018110275268555
"'o','l'",0.1858828067779541
"'l','o'",0.17038512229919434
"'o','g'",0.0685570240020752
"'g','i'",0.11608314514160156
"'i','e'",0.06385564804077148
"'e','s'",0.07206606864929199
"'s',Key.space",0.04448223114013672
"Key.space,'f'",0.11561894416809082
"'f','o'",0.048108816146850586
"'o','r'",0.11855936050415039
"'r',Key.space",0.08409881591796875
"Key.space,'l'",0.18831777572631836
"'l','a'",0.07576918601989746
"'a','t'",0.08021998405456543
"'t','e'",0.07640695571899414
"'e',Key.space",0.029877901077270508
"Key.space,'r'",1.5866329669952393
"'r','e'",0.1151280403137207
"'e','p'",0.09984636306762695
"'p','l'",0.18795371055603027
"'l','y'",0.22326397895812988
"'y',Key.space",1.3821420669555664
"Key.space,Key.backspace",0.4575181007385254
"Key.backspace,'.'",0.4781041145324707
"'.',Key.space",0.10384368896484375
"Key.space,Key.backspace",0.7420361042022705
"Key.backspace,Key.backspace",0.5017359256744385
"Key.backspace,Key.backspace",0.08426690101623535
"Key.backspace,Key.backspace",0.08441710472106934
"Key.backspace,Key.backspace",0.08416199684143066
"Key.backspace,Key.backspace",0.0841829776763916
"Key.backspace,Key.backspace",0.08437013626098633
"Key.backspace,Key.backspace",0.0841679573059082
"Key.backspace,Key.backspace",0.0842897891998291
"Key.backspace,Key.backspace",0.08417510986328125
"Key.backspace,Key.backspace",0.08436322212219238
"Key.backspace,Key.backspace",0.0842428207397461
"Key.backspace,Key.backspace",0.0842750072479248
"Key.backspace,Key.backspace",0.08424019813537598
"Key.backspace,Key.backspace",0.08332180976867676
"Key.backspace,Key.backspace",0.08343911170959473
"Key.backspace,Key.backspace",0.08386087417602539
"Key.backspace,Key.backspace",0.0843350887298584
"Key.backspace,Key.backspace",0.08402705192565918
"Key.backspace,Key.backspace",0.08455085754394531
"Key.backspace,Key.backspace",0.0842580795288086
"Key.backspace,Key.backspace",0.08310174942016602
"Key.backspace,Key.backspace",0.10611319541931152
"Key.backspace,Key.backspace",0.14422392845153809
"Key.backspace,Key.backspace",0.12384724617004395
"Key.backspace,Key.backspace",0.1518568992614746
"Key.backspace,'w'",0.5987551212310791
"'w','h'",0.1532599925994873
"'h','e'",0.09581375122070312
"'e','n'",0.10427403450012207
"'n',Key.space",0.07179713249206543
"Key.space,'a'",0.4903120994567871
"'a','r'",0.11220979690551758
"'r','e'",0.07184791564941406
"'e',Key.space",0.027759075164794922
"Key.space,'y'",0.19820284843444824
"'y','o'",0.12491917610168457
"'o','u'",0.07204103469848633
"'u','f'",0.07608485221862793
"'f',Key.space",0.0075991153717041016
"Key.space,'r'",0.1851499080657959
"'r','e'",0.04721403121948242
"'e','e'",0.3299410343170166
"'e',Key.backspace",0.32449793815612793
"Key.backspace,Key.backspace",0.133836030960083
"Key.backspace,Key.backspace",0.14726924896240234
"Key.backspace,'f'",0.17542505264282227
"'f','r'",0.14585590362548828
"'r','e'",0.06018209457397461
"'e','e'",0.13912487030029297
"'e',Key.space",0.0879368782043457
"Key.space,Key.shift_r",0.20452284812927246
"Key.shift_r,'M'",0.12036299705505371
"'M','o'",0.17017507553100586
"'o','n'",0.04374504089355469
"'n','d'",0.036097049713134766
"'d','a'",0.08407902717590332
"'a','y'",0.14006304740905762
"'y',Key.shift_r",0.16356611251831055
"Key.shift_r,'/'",0.12241888046264648
"'/',Key.space",0.06142377853393555
"Key.shift_r,'W'",0.0672760009765625
"'W','o'",0.16631007194519043
"'o','u'",0.1478888988494873
"'u','l'",0.1679539680480957
"'l','d'",0.09568524360656738
"'d',Key.space",0.040251731872558594
"Key.space,'l'",0.11600208282470703
"'l','o'",0.1670689582824707
"'o','v'",0.06001710891723633
"'v','e'",0.08002996444702148
"'e',Key.space",0.07189011573791504
"Key.space,'t'",0.15235400199890137
"'t','o'",0.07600998878479004
"'o',Key.space",0.08077692985534668
"Key.space,'l'",0.12502598762512207
"'l','e'",0.0601348876953125
"'e','a'",0.06812620162963867
"'a','r'",0.02777099609375
"'r','n'",0.07990694046020508
"'n',Key.space",0.08776712417602539
"Key.space,'a'",0.1656019687652588
"'a','b'",0.11154699325561523
"'b','o'",0.08007383346557617
"'o','u'",0.17223191261291504
"'u','t'",0.10810327529907227
"'t',Key.space",0.27556395530700684
"Key.space,'t'",0.3640100955963135
"'t','h'",0.09299206733703613
"'h','e'",0.10294389724731445
"'e',Key.space",0.06786489486694336
"Key.space,'c'",0.17749285697937012
"'c','o'",0.0319361686706543
"'o','m'",0.05215096473693848
"'m','p'",0.4737660884857178
"'p','a'",0.11975789070129395
"'a','n'",0.07620906829833984
"'n','y'",0.18895602226257324
"'y','.'",0.03187084197998047
"'.',Key.space",0.08792805671691895
"Key.space,Key.cmd",0.7092082500457764
"Key.cmd,'†'",0.06763386726379395
"Key.backspace,Key.backspace",0.14299607276916504
"Key.backspace,Key.space",0.27860093116760254
"Key.space,'a'",0.09223699569702148
"'a','n'",0.09625983238220215
"'n','d'",0.0719761848449707
"'d',Key.space",0.09185910224914551
"Key.space,'m'",0.052075862884521484
"'m','a'",0.0800929069519043
"'a','y'",0.09589409828186035
"'y','b'",0.08394289016723633
"'b','e'",0.14525222778320312
"'e',Key.space",0.043718814849853516
"Key.space,'h'",0.12191629409790039
"'h','o'",0.11625480651855469
"'o',Key.backspace",0.31342387199401855
"Key.backspace,Key.backspace",0.1305830478668213
"Key.backspace,Key.backspace",0.13783502578735352
"Key.backspace,Key.backspace",0.14296388626098633
"Key.backspace,Key.backspace",0.12831735610961914
"Key.backspace,Key.backspace",0.12202596664428711
"Key.backspace,Key.backspace",0.1338329315185547
"Key.backspace,Key.backspace",0.15110993385314941
"Key.backspace,'h'",0.3669459819793701
"'h','o'",0.06409096717834473
"'o','w'",0.03838610649108887
"'w',Key.space",0.09964489936828613
"Key.space,'y'",0.09344315528869629
"'y','o'",0.024309873580932617
"'o','u'",0.10384702682495117
"'u',Key.space",0.06803703308105469
"Key.space,'c'",0.16362881660461426
"'c','a'",0.10855507850646973
"'a','n'",0.08809900283813477
"'n',Key.space",0.06774497032165527
"Key.space,'g'",0.1279160976409912
"'g','e'",0.0600130558013916
"'e','t'",0.1358799934387207
"'t',Key.space",0.01976799964904785
"Key.space,'i'",0.08420372009277344
"'i','n'",0.0643761157989502
"'n','v'",0.11202812194824219
"'v','o'",0.10570406913757324
"'o','l'",0.15618467330932617
"'l','v'",0.03197002410888672
"'v','e'",0.1281893253326416
"'e','d'",0.1967759132385254
"'d','.'",0.14029788970947266
"'.',Key.space",0.06369805335998535
"'c','a'",0.07799911499023438
"'a','l'",0.11343908309936523
"'l','e'",0.12329697608947754
"'e','n'",0.12478089332580566
"'n',Key.down",0.6564350128173828
"Key.down,Key.enter",0.39899206161499023
"Key.shift_r,'I'",0.13546395301818848
"'I','",0.23513007164001465
"','m'",0.18707585334777832
"'m',Key.space",0.09990406036376953
"Key.space,'t'",0.15661096572875977
"'t','o'",0.08030891418457031
"'o','t'",0.11624026298522949
"'t','a'",0.11577177047729492
"'a','l'",0.09995222091674805
"'l','l'",0.1472489833831787
"'l','y'",0.09227395057678223
"'y',Key.space",0.1034688949584961
"Key.space,'f'",1.2373719215393066
"'f','r'",0.477405309677124
"'r','e'",0.207777738571167
"'e','e'",0.16432714462280273
"'e',Key.space",0.5283348560333252
"Key.space,Key.shift_r",0.06369304656982422
"Key.shift_r,';'",0.14020609855651855
"';',Key.space",0.6337320804595947
"Key.space,Key.backspace",0.7150096893310547
"Key.backspace,Key.space",0.7538151741027832
"Key.space,Key.backspace",0.2292652130126953
"Key.backspace,Key.backspace",0.14113688468933105
"Key.backspace,Key.backspace",0.12711787223815918
"Key.backspace,Key.shift_r",0.532865047454834
"Key.shift_r,Key.space",0.22007298469543457
"Key.space,Key.right",0.9589810371398926
"Key.right,Key.backspace",0.33495497703552246
"Key.backspace,'w'",0.0779728889465332
"'w','e'",0.07017898559570312
"'e',Key.space",0.08771896362304688
"Key.space,'c'",0.16434693336486816
"'c','a'",0.03183102607727051
"'a','n'",0.06846404075622559
"'n',Key.space",0.08796381950378418
"Key.space,'g'",0.5923500061035156
"'g','e'",0.08585500717163086
"'e','t'",0.1293020248413086
"'t',Key.space",0.062136173248291016
"Key.space,'y'",0.17570781707763672
"'y','o'",0.12122416496276855
"'o','u'",0.09204483032226562
"'u',Key.space",0.04486227035522461
"Key.space,'i'",0.0719606876373291
"'i','n'",0.09159398078918457
"'n','v'",0.07616996765136719
"'v','o'",0.06393718719482422
"'o','l'",0.18322086334228516
"'l','v'",0.06020927429199219
"'v','e'",0.05129289627075195
"'e','d'",0.16634106636047363
"'d','.'",0.04391789436340332
"'.',Key.enter",0.8854210376739502
"Key.enter,Key.enter",0.1181328296661377
"Key.enter,Key.shift_r",0.5656702518463135
"Key.shift_r,'B'",0.22376489639282227
"'B','E'",0.10002589225769043
"'E','s'",0.08797430992126465
"'s','t'",0.09600067138671875
"'t',Key.backspace",1.1642560958862305
"Key.backspace,Key.backspace",0.15660715103149414
"Key.backspace,Key.backspace",0.14099574089050293
"Key.backspace,Key.backspace",0.12843608856201172
"Key.backspace,Key.backspace",0.1468210220336914
"Key.shift_r,'B'",0.09959912300109863
"'B','e'",0.13196897506713867
"'e','s'",0.04358625411987305
"'s','t'",0.11251473426818848
"Key.cmd,Key.tab",0.04906320571899414
"'a','s'",0.17840194702148438
"'s','h'",0.331510066986084
"'h','w'",0.21351909637451172
"'w','i'",0.15356087684631348
"'i','n'",0.09600090980529785
"Key.shift_r,'A'",0.11975502967834473
"'A','I'",0.10410404205322266
"'I',Key.shift_r",0.22083401679992676
"Key.shift_r,';'",0.2160489559173584
"';',Key.space",0.18380022048950195
"Key.space,'S'",0.45581579208374023
"'S','H'",0.15635013580322266
"'H',Key.backspace",0.5456328392028809
"Key.backspace,'h'",0.21416306495666504
"'h','a'",0.03538703918457031
"'a','p'",0.13220691680908203
"'p','e'",0.05631303787231445
"'e',Key.space",0.08008718490600586
"Key.space,'t'",0.07982993125915527
"'t','h'",0.0676569938659668
"'h','e'",0.10476803779602051
"'e',Key.space",0.09146475791931152
"Key.space,Key.shift_r",0.14063119888305664
"Key.shift_r,'F'",0.046015024185180664
"'F','u'",0.18018388748168945
"'u','t'",0.04334902763366699
"'t','u'",0.11683893203735352
"'u','r'",0.04779505729675293
"'r','e'",0.04823803901672363
"'e','['",1.759732961654663
"'[',Key.shift_r",1.987940788269043
"Key.shift_r,'A'",0.06015920639038086
"'A','c'",0.18486905097961426
"'c','t'",0.13808512687683105
"'t','i'",0.020483732223510742
"'i','o'",0.06334209442138672
"'o','n'",0.06823611259460449
"'n',Key.space",0.051702022552490234
"Key.space,Key.shift_r",0.19211983680725098
"Key.shift_r,'R'",0.02794504165649414
"'R','e'",0.13646388053894043
"'e','q'",0.06915903091430664
"'q',']'",0.12257909774780273
"']',Key.space",0.32173705101013184
"Key.space,Key.cmd",1.6245179176330566
"Key.cmd,'√'",0.07142400741577148
"Key.shift_r,'A'",0.060048818588256836
"'A','s'",0.13741517066955566
"'s','h'",0.11440682411193848
"'h','w'",0.09617114067077637
"'w','i'",0.11193180084228516
"'i','n'",0.06036806106567383
"'n','e'",0.07151603698730469
"'e','e'",0.15901899337768555
"'a','t'",0.10353612899780273
"'t','t'",0.16017889976501465
"'t','a'",0.08001899719238281
"'a','c'",0.2818291187286377
"'c','h'",0.11097383499145508
"'h',Key.space",0.09592413902282715
"Key.space,'t'",0.045262813568115234
"'t','h'",0.0867302417755127
"'h','e'",0.10005974769592285
"'e','m'",0.10401105880737305
"'m',Key.space",0.07990312576293945
"Key.space,'b'",0.22315287590026855
"'b','e'",0.12492513656616211
"'e','l'",0.13177776336669922
"'l','o'",0.16547131538391113
"'o','w'",0.047598838806152344
"Key.shift_r,'S'",0.0797882080078125
"'S','t'",0.14700794219970703
"'t','a'",0.09184479713439941
"'a','r'",0.08420920372009277
"'r','t'",0.1838526725769043
"'t','i'",0.03172612190246582
"'i','n'",0.07621002197265625
"'n','g'",0.05573225021362305
"'g',Key.space",0.16332268714904785
"Key.space,'a'",0.04414796829223633
"'a','t'",0.2442309856414795
"'t',Key.space",0.23810625076293945
"Key.space,Key.shift_r",0.33782386779785156
"Key.shift_r,';'",0.0673210620880127
"';',Key.space",1.7191760540008545
"Key.space,'y'",0.49411606788635254
"'y','o'",0.07202792167663574
"'o','u'",0.07996892929077148
"'u','",0.15206193923950195
"','l'",0.1679081916809082
"'l','l'",0.13112282752990723
"'l',Key.space",0.0798490047454834
"Key.space,'b'",0.07232522964477539
"'b','e'",0.06782793998718262
"'e',Key.space",0.11193704605102539
"Key.space,'g'",0.023837804794311523
"'g','i'",0.0960850715637207
"'i','v'",0.1090848445892334
"'v','e'",0.08696913719177246
"'e','n'",0.06404399871826172
"'n',Key.space",0.08374500274658203
"Key.space,'t'",0.5300760269165039
"'t','h'",0.09977388381958008
"'h','r'",0.09640717506408691
"'r','e'",0.0410158634185791
"'e','e'",0.15614008903503418
"'e',Key.space",0.2515549659729004
"Key.space,'m'",0.1321110725402832
"'m','i'",0.07039999961853027
"'i','n'",0.10174369812011719
"'n','u'",0.19071626663208008
"'u','t'",0.01622772216796875
"'t','e'",0.044564008712768555
"'e','s'",0.05548810958862305
