pair,delta
"'r','e'",0.4198791980743408
"'e','t'",0.3119540214538574
"'t','u'",0.15323185920715332
"'u','r'",0.05599188804626465
"'r','n'",0.13993120193481445
"'n',Key.space",0.11586380004882812
"Key.space,'t'",0.17119526863098145
"'t','r'",0.0718698501586914
"'r','a'",0.15412402153015137
"'a','i'",0.06796002388000488
"'i','n'",0.060034990310668945
"'n',Key.shift_r",0.2688930034637451
"Key.shift_r,'-'",0.0838630199432373
"'-','A'",0.1201629638671875
"'A',Key.shift_r",0.14295005798339844
"Key.shift_r,Key.enter",0.09999704360961914
"Key.enter,Key.backspace",1.6594429016113281
"Key.backspace,'a'",0.0925302505493164
"'a',Key.shift_r",0.15372586250305176
"Key.shift_r,Key.enter",0.1240389347076416
"Key.enter,Key.enter",0.27221202850341797
"Key.enter,Key.enter",0.3360018730163574
"Key.cmd,'÷'",0.0812830924987793
"Key.shift_r,Key.enter",0.031726837158203125
"Key.enter,Key.enter",0.5562620162963867
"Key.enter,Key.enter",0.38002991676330566
"Key.backspace,Key.backspace",0.6989238262176514
"Key.backspace,Key.cmd",1.3200430870056152
"Key.cmd,'÷'",0.048002004623413086
"Key.shift_r,Key.enter",0.1640181541442871
"Key.enter,Key.enter",0.32398200035095215
"Key.enter,Key.enter",0.459946870803833
"Key.cmd,'÷'",0.06817317008972168
"'÷',Key.shift_r",0.27980494499206543
"Key.shift_r,Key.enter",0.09601092338562012
"Key.cmd,'ç'",0.11951112747192383
"'ç',Key.enter",0.6452407836914062
"Key.enter,Key.cmd",0.1040191650390625
"Key.cmd,'√'",0.11211085319519043
"Key.backspace,Key.backspace",0.13097119331359863
"Key.backspace,Key.backspace",0.14397692680358887
"Key.backspace,Key.backspace",0.3710179328918457
"Key.backspace,'e'",0.17012810707092285
"'e','s'",0.07196283340454102
"'s','t'",0.23691129684448242
"'t',Key.shift_r",0.503767728805542
"Key.shift_r,Key.enter",0.1280670166015625
"Key.enter,Key.enter",0.34775304794311523
"Key.enter,Key.enter",0.26380205154418945
"Key.shift_r,Key.enter",0.0916891098022461
"Key.cmd,'ƒ'",0.1116480827331543
"'ƒ','a'",0.3480801582336426
"'a','s'",0.21109294891357422
"'s','s'",0.1471388339996338
"'s','e'",0.16298413276672363
"'e','r'",0.12399983406066895
"'r','t'",0.2576601505279541
"Key.space,'e'",0.19208216667175293
"'e',Key.backspace",0.9548957347869873
"Key.backspace,Key.backspace",0.14005708694458008
"Key.backspace,Key.backspace",0.12986302375793457
"Key.backspace,Key.backspace",0.5006780624389648
"Key.backspace,Key.backspace",0.08440613746643066
"Key.backspace,Key.backspace",0.08428597450256348
"Key.backspace,Key.backspace",0.08375811576843262
"Key.backspace,Key.backspace",0.08423876762390137
"Key.backspace,Key.backspace",0.084259033203125
"Key.backspace,Key.backspace",0.08423399925231934
"Key.cmd,'÷'",0.0800621509552002
"'÷',Key.shift_r",0.3449099063873291
"Key.shift_r,Key.enter",0.15212011337280273
"Key.enter,Key.enter",0.4393467903137207
"Key.cmd,'÷'",0.020621776580810547
"'÷',Key.shift_r",0.2611861228942871
"Key.shift_r,Key.enter",0.09962582588195801
"Key.enter,Key.enter",0.33638930320739746
"Key.enter,Key.enter",0.43187379837036133
"Key.cmd,'÷'",0.09209012985229492
"'÷',Key.shift_r",0.7509429454803467
"Key.shift_r,Key.enter",0.36805009841918945
"Key.cmd,'ç'",0.10800504684448242
"Key.enter,Key.enter",0.2059309482574463
"Key.enter,Key.cmd",0.17002177238464355
"Key.cmd,'√'",0.13580322265625
"Key.shift_r,'M'",0.13110613822937012
"'M','S'",0.14448881149291992
"'S','E'",0.10042333602905273
"'E',Key.space",0.17955303192138672
"Key.space,Key.shift_r",0.3302609920501709
"Key.shift_r,'P'",0.11995792388916016
"'P','L'",0.22009873390197754
"'L','O'",0.23210716247558594
"'O','T'",0.12797999382019043
"Key.shift_r,'D'",0.15992498397827148
"'D','e'",0.20404314994812012
"'e','g'",0.23691487312316895
"'g','r'",0.15609121322631836
"'r','e'",0.1239476203918457
"'e','e'",0.21406006813049316
"'e',Key.space",0.2187819480895996
"Key.space,Key.shift_r",0.1270761489868164
"Key.shift_r,'K'",0.12799406051635742
"'K',Key.shift_r",0.6620349884033203
"Key.shift_r,Key.enter",0.12441182136535645
"Key.enter,Key.enter",0.39560914039611816
"Key.enter,Key.enter",0.539665937423706
"Key.backspace,Key.shift_r",0.2614269256591797
"Key.shift_r,'M'",0.11210203170776367
"'M','S'",0.13937711715698242
"'S','E'",0.10447883605957031
"'E',Key.shift_r",0.45313501358032227
"Key.shift_r,Key.enter",0.11983299255371094
"Key.enter,Key.enter",0.2961149215698242
"Key.enter,Key.enter",0.31583094596862793
"Key.shift_r,Key.enter",0.10270881652832031
"Key.enter,Key.enter",0.24403619766235352
"Key.enter,'d'",0.890059232711792
"'d','o'",0.08390378952026367
"'o','n'",0.055912017822265625
"'n','e'",0.11997008323669434
"'e',Key.space",0.24609684944152832
"Key.space,'='",0.35161709785461426
"'=',Key.space",0.08781886100769043
"Key.space,'['",0.5463502407073975
"'[',']'",0.0963740348815918
"Key.enter,'t'",0.7340950965881348
"'t',Key.space",0.22184395790100098
"Key.space,'='",0.15610408782958984
"'=',Key.space",0.16790294647216797
"Key.space,Key.shift_r",1.0690340995788574
"Key.shift_r,Key.backspace",1.0408790111541748
"Key.backspace,Key.backspace",0.15207600593566895
"Key.backspace,Key.backspace",0.14591693878173828
"Key.backspace,Key.backspace",0.1486828327178955
"Key.backspace,Key.backspace",0.1463031768798828
"Key.backspace,Key.backspace",0.160081148147583
"Key.backspace,Key.backspace",0.26097893714904785
"Key.backspace,Key.enter",1.1590988636016846
"Key.enter,'t'",0.1910078525543213
"'t',Key.space",0.6118803024291992
"Key.space,'='",0.1610398292541504
"'=',Key.space",0.11195015907287598
"Key.space,'t'",0.7629878520965576
"'t','r'",0.10408782958984375
"'r','a'",1.515916109085083
"'i','n'",0.15578889846801758
"'n',Key.shift_r",0.4718940258026123
"Key.shift_r,'-'",0.08786416053771973
"'-','m'",0.2704429626464844
"'m','s'",0.11763715744018555
"'s','e'",0.0563657283782959
"'e','~'",0.5828750133514404
"'~',Key.space",0.6179971694946289
"Key.space,'t'",0.2685739994049072
"'t','e'",0.08741497993469238
"'e','s'",0.1840839385986328
"'s','t'",0.17497706413269043
"'t',Key.shift_r",0.03585481643676758
"Key.shift_r,'-'",0.07551217079162598
"'-','m'",0.22852087020874023
"'m','s'",0.11375689506530762
"'s','e'",0.08426904678344727
"'e',Key.shift_r",0.5519890785217285
"Key.enter,'d'",0.25858306884765625
"'d','o'",0.07947301864624023
"'o','n'",0.11958789825439453
"'n','e'",0.15240716934204102
"'e','.'",0.33499598503112793
"'.','a'",0.2579829692840576
"'a','p'",0.09996581077575684
"'p','p'",0.12473797798156738
"'p','e'",0.08809018135070801
"'e','n'",0.07225203514099121
"'n','d'",0.10790014266967773
"'d',Key.shift_r",0.14610576629638672
"Key.cmd,'÷'",0.03149986267089844
"'÷',Key.cmd",1.7429461479187012
"Key.cmd,'÷'",0.06803393363952637
"Key.backspace,'d'",0.36398792266845703
"'d','o'",0.10403108596801758
"'o','n'",0.12395000457763672
"'n','e'",0.10793614387512207
"Key.enter,'r'",0.6920340061187744
"'r','e'",0.06702303886413574
"'e','t'",0.21092987060546875
"'t','u'",0.11585712432861328
"'u','r'",0.07210516929626465
"'r','n'",0.13514280319213867
"'n',Key.space",0.13170409202575684
"Key.space,'d'",0.2992258071899414
"'d','o'",0.0960392951965332
"'o','n'",0.07604765892028809
"'n','e'",0.0753321647644043
"'e',Key.enter",1.677495002746582
"Key.enter,Key.tab",0.7749688625335693
"Key.tab,Key.enter",0.5677480697631836
"Key.cmd,'ç'",0.1307520866394043
"'ç',Key.cmd",0.6707277297973633
"Key.cmd,'√'",0.11632323265075684
"'√',Key.cmd",1.8239829540252686
"Key.cmd,'ç'",0.11565613746643066
"'ç',Key.enter",0.9172449111938477
"Key.enter,Key.cmd",0.12201595306396484
"Key.cmd,'√'",0.10809588432312012
"Key.backspace,Key.backspace",0.2990298271179199
"Key.backspace,Key.shift_r",0.37299513816833496
"Key.shift_r,Key.enter",0.08765602111816406
"Key.enter,Key.enter",0.4357638359069824
"Key.enter,Key.enter",0.3765592575073242
"Key.shift_r,Key.enter",0.11580705642700195
"Key.enter,Key.enter",0.2920949459075928
"'.','s'",0.20897698402404785
"'s','h'",0.15644001960754395
"'h','a'",0.39353394508361816
"'a','p'",0.10007715225219727
"'p','e'",0.09591293334960938
"'e',Key.shift_r",0.1699059009552002
"Key.shift_r,Key.enter",0.2605149745941162
"Key.enter,Key.enter",0.2915630340576172
"Key.enter,Key.enter",0.38399600982666016
"Key.backspace,'['",0.23901796340942383
"'[',Key.backspace",1.2790048122406006
"Key.backspace,']'",0.21804332733154297
"']',Key.shift_r",1.543961763381958
"Key.shift_r,Key.enter",0.1719679832458496
"Key.enter,Key.enter",0.5079901218414307
"Key.enter,Key.enter",0.4959409236907959
"'n','p'",0.06792902946472168
"'p','.'",0.2881617546081543
"'.','a'",0.23590707778930664
"'a','r'",0.12899303436279297
"'r','r'",0.1209259033203125
"'r','a'",0.0760200023651123
"'a','y'",0.16405510902404785
"'y',Key.shift_r",0.3729410171508789
"Key.shift_r,Key.shift_r",1.3821649551391602
"Key.shift_r,Key.shift_r",0.4396228790283203
"Key.shift_r,Key.enter",0.2397441864013672
"Key.enter,Key.enter",0.28383898735046387
"Key.enter,Key.enter",0.44852709770202637
"Key.backspace,Key.backspace",0.5012562274932861
"Key.backspace,Key.backspace",0.08348274230957031
"Key.backspace,Key.backspace",0.08421111106872559
"Key.backspace,Key.backspace",0.08337187767028809
"Key.backspace,Key.backspace",0.08421826362609863
"Key.backspace,Key.backspace",0.08423280715942383
"Key.backspace,Key.backspace",0.08391880989074707
"Key.backspace,Key.backspace",0.08423614501953125
"Key.backspace,Key.backspace",0.14200401306152344
"Key.backspace,Key.backspace",0.18297600746154785
"Key.backspace,Key.backspace",0.24600911140441895
"Key.backspace,'['",0.42003798484802246
"'[',']'",0.08395504951477051
"Key.enter,'p'",0.2591691017150879
"'p','r'",0.12397003173828125
"'r','i'",0.0999460220336914
"'i','n'",0.08409690856933594
"'n','t'",0.08794999122619629
"'t',Key.shift_r",0.1586611270904541
"Key.shift_r,'d'",0.26087069511413574
"'d',Key.backspace",0.2913930416107178
"Key.backspace,Key.shift_r",0.21052122116088867
"Key.shift_r,'d'",0.340526819229126
"'d','o'",0.09586024284362793
"'o','n'",0.14005684852600098
"'n','e'",0.10783886909484863
"Key.backspace,Key.shift_r",0.34096479415893555
"Key.shift_r,Key.enter",0.08379530906677246
"Key.enter,Key.enter",0.3600466251373291
"Key.enter,Key.enter",0.4041621685028076
"'n','p'",0.43398594856262207
"'p','.'",0.24994707107543945
"'.','a'",0.2909879684448242
"'a','r'",0.37700319290161133
"'r','r'",0.17110705375671387
"'r','a'",0.11989092826843262
"'a','y'",0.13199687004089355
"'y',Key.shift_r",0.19403600692749023
"Key.shift_r,Key.backspace",1.3949229717254639
"Key.backspace,Key.backspace",0.15080618858337402
"Key.backspace,Key.backspace",0.28284168243408203
"Key.backspace,Key.shift_r",0.26331114768981934
"Key.shift_r,Key.enter",0.10394406318664551
"Key.enter,Key.enter",0.29597997665405273
"Key.enter,Key.enter",0.33601999282836914
"Key.shift_r,Key.enter",0.08016014099121094
"'a','x'",0.2843761444091797
"'x','i'",0.1839759349822998
"'i','s'",0.10419011116027832
"'s',Key.space",0.18898391723632812
"Key.space,Key.backspace",0.7757711410522461
"Key.backspace,'.'",0.22803997993469238
"'.','p'",0.19695591926574707
"'p','l'",0.19350385665893555
"'l','o'",0.13556718826293945
"'o','t'",0.12051510810852051
"'t',Key.space",0.06199288368225098
"Key.space,'s'",0.1440141201019287
"'s','e'",0.07593488693237305
"'e','t'",0.20297718048095703
"'t',Key.space",0.1415097713470459
"Key.space,'c'",0.12823820114135742
"'c','o'",0.11630678176879883
"'o','l'",0.1618940830230713
"'l','o'",0.1331181526184082
"'o','r'",0.07672786712646484
"'r',Key.enter",0.15773892402648926
"Key.shift,Key.tab",0.12762904167175293
"Key.cmd,'ç'",0.1679086685180664
"'ç',Key.cmd",0.5314512252807617
"Key.cmd,'√'",0.14020299911499023
"Key.enter,'d'",0.33803319931030273
"'d','o'",0.1469728946685791
"'o','n'",0.06786990165710449
"'n','e'",0.1517200469970703
"'e',Key.space",0.09245109558105469
"Key.space,'='",0.42693591117858887
"'=',Key.space",0.07594919204711914
"Key.space,'n'",0.43083977699279785
"'n','p'",0.13230109214782715
"'p','.'",0.2669408321380615
"'.','a'",0.16392111778259277
"'a','r'",0.09601211547851562
"'r','r'",0.13299798965454102
"'r','a'",0.08797788619995117
"'a','y'",0.1000819206237793
"'y',Key.shift_r",0.2059030532836914
"Key.shift_r,'d'",0.3870699405670166
"'d','o'",0.10793805122375488
"'o','n'",0.1320030689239502
"'n','e'",0.10808396339416504
"'e',Key.enter",1.8497850894927979
"Key.right,Key.shift_r",0.4561142921447754
"Key.shift_r,Key.shift_r",0.5707697868347168
"Key.shift_r,';'",0.1721339225769043
"';',Key.backspace",0.6710062026977539
"Key.backspace,Key.backspace",0.14173483848571777
"Key.backspace,'['",0.3592541217803955
"'[',Key.shift_r",0.6970469951629639
"Key.shift_r,';'",0.07995486259460449
"';','~'",0.4550631046295166
"'[',Key.shift_r",0.30881619453430176
"Key.shift_r,';'",0.07216095924377441
"';','~'",0.44585084915161133
"Key.backspace,Key.backspace",0.12091493606567383
"Key.backspace,'d'",0.1480119228363037
"'d','o'",0.1920771598815918
"'o','n'",0.10401368141174316
"'n','e'",0.13203001022338867
"'~',Key.space",0.6970598697662354
"Key.space,'c'",0.1271531581878662
"'c','o'",0.08403587341308594
"'o','l'",0.15368103981018066
"'l','o'",0.1432199478149414
"'o','r'",0.05997800827026367
"'r',Key.space",0.30293822288513184
"Key.space,Key.backspace",0.7710368633270264
"Key.backspace,Key.backspace",0.16542887687683105
"Key.backspace,Key.backspace",0.1435699462890625
"Key.backspace,Key.backspace",0.14546513557434082
"Key.backspace,Key.backspace",0.14740896224975586
"Key.backspace,Key.backspace",0.14366507530212402
"Key.backspace,Key.backspace",1.487349033355713
"Key.backspace,Key.backspace",0.42703890800476074
"Key.backspace,Key.shift_r",0.5826308727264404
"Key.shift_r,Key.enter",0.1963331699371338
"Key.enter,Key.enter",0.33998584747314453
"Key.enter,Key.enter",0.3079202175140381
"Key.shift,Key.tab",0.12809491157531738
"'~',Key.space",0.22563910484313965
"Key.space,'c'",0.14807796478271484
"'c','o'",0.16825008392333984
"'o','l'",0.3047778606414795
"'l','o'",0.13501405715942383
"'o','r'",0.0959630012512207
"'r',Key.space",0.2899179458618164
"Key.space,'='",0.23905205726623535
"'=',Key.space",0.06397104263305664
"Key.space,'['",0.6950340270996094
"'[',Key.backspace",0.4077317714691162
"Key.backspace,'",0.2572042942047119
"','r'",0.2530388832092285
"'~',Key.space",0.2619760036468506
"Key.space,'c'",0.12706208229064941
"'c','o'",0.06337785720825195
"'o','l'",0.17446303367614746
"'l','o'",0.14147019386291504
"'o','r'",0.13611602783203125
"'r',Key.space",0.12946486473083496
"Key.space,'='",0.39914417266845703
"'=',Key.space",0.12387275695800781
"','b'",0.8585290908813477
"'b',Key.backspace",0.37834715843200684
"Key.backspace,'b'",0.5477418899536133
"'b',Key.shift_r",0.5642099380493164
"Key.shift_r,Key.enter",0.07969403266906738
"Key.enter,Key.enter",0.4318678379058838
"Key.enter,Key.enter",0.3684232234954834
"Key.backspace,'b'",0.15399503707885742
"'b',Key.backspace",1.0997889041900635
"Key.backspace,'r'",0.10287284851074219
"'r',Key.shift_r",0.3071773052215576
"Key.shift_r,Key.enter",0.15194177627563477
"Key.enter,Key.enter",0.24406814575195312
"Key.enter,Key.enter",0.4160170555114746
"Key.backspace,Key.backspace",0.14686894416809082
"Key.backspace,Key.backspace",0.5030021667480469
"Key.backspace,Key.shift_r",0.2060990333557129
"Key.shift_r,Key.enter",0.08765101432800293
"Key.enter,Key.enter",0.35233473777770996
"Key.enter,Key.enter",0.3960092067718506
"'~',Key.space",0.3877589702606201
"Key.space,'c'",0.13509821891784668
"'c','o'",0.08806085586547852
"'o','l'",0.1538858413696289
"'l','o'",0.13095402717590332
"'o','r'",0.1120760440826416
"'r',Key.space",0.12366604804992676
"Key.space,'='",0.5890500545501709
"'=',Key.space",0.1961359977722168
"Key.space,'",0.6771399974822998
"',Key.shift",1.8419010639190674
"Key.shift,Key.tab",0.08794093132019043
"Key.right,'k'",0.49239015579223633
"'k',Key.shift_r",0.3358118534088135
"Key.shift_r,Key.enter",0.19599103927612305
"Key.enter,Key.enter",0.24810004234313965
"Key.enter,Key.enter",0.439877986907959
"Key.shift_r,Key.enter",0.08424711227416992
"Key.enter,Key.enter",0.22388887405395508
"Key.cmd,'ç'",0.17611074447631836
"Key.enter,Key.cmd",0.14194107055664062
"Key.cmd,'√'",0.13205504417419434
"'√',Key.shift_r",0.7489988803863525
"Key.shift_r,Key.enter",0.1600182056427002
"Key.enter,Key.enter",0.5315587520599365
"Key.enter,Key.enter",0.4083881378173828
"Key.shift_r,Key.enter",0.17188405990600586
"Key.enter,Key.enter",0.2880430221557617
"Key.backspace,'l'",1.1137478351593018
"'l','a'",0.14442920684814453
"'a','b'",0.16965389251708984
"'b','l'",0.15821003913879395
"'l','e'",0.059535980224609375
"'e','s'",0.20103120803833008
"'s',Key.enter",0.13895773887634277
"Key.backspace,Key.backspace",0.15551304817199707
"Key.backspace,Key.backspace",0.1435530185699463
"Key.backspace,'e'",0.15152287483215332
"'e','l'",0.1285402774810791
"'l','s'",0.1197519302368164
"'s',Key.enter",0.14171886444091797
"'p','y'",0.23689603805541992
"'y','t'",0.15532517433166504
"'t','h'",0.07949280738830566
"'h','o'",0.052088022232055664
"'o','n'",0.10786628723144531
"'n',Key.space",0.1202397346496582
"Key.space,'l'",0.12239694595336914
"'l','a'",0.10397529602050781
"'a','b'",0.10192489624023438
"'b','l'",0.269500732421875
"'l','e'",0.1323392391204834
"'e',Key.space",0.10780191421508789
"Key.space,'l'",0.2713909149169922
"'l','a'",0.1281261444091797
"'a',Key.backspace",0.6402280330657959
"Key.backspace,'i'",0.27168989181518555
"'i','n'",0.10789012908935547
"'n','e'",0.05556011199951172
"'e','s'",0.07204484939575195
"'s',Key.space",0.08407998085021973
"Key.space,'l'",0.16022086143493652
"'l','o'",0.23314404487609863
"'o','t'",0.09189200401306152
"'t',Key.enter",0.14255309104919434
"Key.enter,Key.backspace",1.741401195526123
"Key.backspace,Key.backspace",0.14852380752563477
"Key.backspace,Key.backspace",0.12120795249938965
"Key.backspace,'p'",0.36534905433654785
"'p','l'",0.19676899909973145
"'l','o'",0.15174007415771484
"'o','t'",0.1005699634552002
"'t',Key.enter",0.1308140754699707
"'~',Key.space",0.21274900436401367
"Key.space,'l'",0.1552128791809082
"'l','a'",0.25186824798583984
"'a','b'",0.138962984085083
"'b','e'",0.1041269302368164
"'e','l'",0.1119379997253418
"'l',Key.space",0.1629471778869629
"Key.space,'='",0.382138729095459
"'=',Key.space",0.13167691230773926
"Key.space,'",0.23622822761535645
"',Key.shift_r",1.594871997833252
"Key.shift_r,'T'",0.24012279510498047
"'T','r'",0.21499919891357422
"'r','a'",0.19089388847351074
"'a','i'",0.03395891189575195
"'i','n'",0.13355326652526855
"'n','i'",1.4136619567871094
"'i','n'",0.09499812126159668
"'n','g'",0.07980585098266602
"'g',Key.space",0.11886906623840332
"Key.space,Key.shift_r",0.1841118335723877
"Key.shift_r,'E'",0.0480799674987793
"'E','r'",0.18497896194458008
"'r','o'",0.22199201583862305
"'o','o'",0.13396906852722168
"'o','r'",0.12500691413879395
"'r',Key.backspace",0.373913049697876
"Key.backspace,Key.backspace",0.1405329704284668
"Key.backspace,Key.backspace",0.13436126708984375
"Key.backspace,'r'",0.12618184089660645
"'r','o'",0.13599801063537598
"'o','r'",0.08676815032958984
"'r','~'",1.6832008361816406
"'~',Key.space",0.25989580154418945
"Key.space,'l'",0.09405636787414551
"'l','a'",0.11201882362365723
"'a','b'",0.13492894172668457
"'b','e'",0.04404711723327637
"'e','l'",0.08789706230163574
"'l',Key.space",0.1727769374847412
"Key.space,'='",0.15211176872253418
"'=',Key.space",0.1451892852783203
"Key.space,'",0.20490384101867676
"',Key.shift_r",0.2969658374786377
"Key.shift_r,'T'",0.07593131065368652
"'T','e'",0.4692399501800537
"'e','s'",0.7200188636779785
"'s','t'",0.25449395179748535
"'t','i'",0.1294999122619629
"'i','n'",0.10283637046813965
"'n','g'",0.052118778228759766
"'g',Key.space",0.13491201400756836
"Key.space,Key.shift_r",0.15598726272583008
"Key.shift_r,'E'",0.1308736801147461
"'E','r'",0.17119622230529785
"'r','r'",0.13375067710876465
"'r','o'",0.05625033378601074
"'o','r'",0.09944486618041992
"'r',Key.shift_r",0.1834108829498291
"Key.shift_r,Key.enter",0.14406132698059082
"Key.enter,Key.enter",0.34040379524230957
"Key.enter,Key.enter",0.45549917221069336
"Key.shift_r,Key.enter",0.10379695892333984
"Key.enter,Key.enter",0.3440272808074951
"Key.space,'s'",0.10498404502868652
"'s','e'",0.09610700607299805
"'e','t'",0.22296810150146484
"'t',Key.space",1.0818486213684082
"Key.space,'s'",0.15114331245422363
"'s','e'",0.06390595436096191
"'e','t'",0.22014379501342773
"'t',Key.shift_r",0.7128441333770752
"Key.shift_r,Key.enter",0.11163592338562012
"Key.enter,Key.enter",0.19637417793273926
"Key.enter,Key.enter",0.25992584228515625
"Key.enter,Key.enter",0.40392613410949707
"Key.enter,Key.enter",0.5802228450775146
"Key.right,Key.backspace",0.21197891235351562
"Key.backspace,'e'",0.12708687782287598
"'e',Key.backspace",1.3059062957763672
"Key.backspace,'e'",0.1031649112701416
"'e',Key.shift_r",0.21566271781921387
"Key.shift_r,Key.enter",0.11576318740844727
"Key.enter,Key.enter",0.475970983505249
"Key.enter,Key.enter",0.428447961807251
"Key.enter,Key.enter",0.5879652500152588
"Key.enter,Key.enter",0.6612658500671387
"Key.shift_r,Key.enter",0.22786283493041992
"Key.enter,Key.enter",0.46023011207580566
"Key.enter,Key.enter",0.347822904586792
"Key.cmd,'ß'",0.17815899848937988
"Key.cmd,'ß'",0.26377415657043457
"'ß',Key.cmd",1.2263331413269043
"Key.cmd,'ß'",0.1319568157196045
"Key.cmd,'ß'",0.2320420742034912
"Key.cmd,'ß'",0.12117791175842285
"'ß',Key.cmd",1.9589450359344482
"Key.cmd,'ß'",0.09224915504455566
"'ß',Key.cmd",1.3506879806518555
"Key.cmd,'ß'",0.11617302894592285
"Key.shift_r,'W'",0.1118619441986084
"'W','i'",0.27632784843444824
"'i','l'",0.1860191822052002
"'l','l'",0.1369631290435791
"'l',Key.space",0.13178491592407227
"Key.space,'d'",0.11973094940185547
"'d','o'",0.07652091979980469
"'o',Key.shift_r",0.20894503593444824
"Key.shift_r,Key.space",0.3188931941986084
"Key.space,Key.shift_r",0.18702077865600586
"Key.shift_r,'T'",0.13964200019836426
"'T','h'",0.2102670669555664
"'h','a'",0.1812429428100586
"'a','n'",0.1039571762084961
"'n','k'",0.08398795127868652
"'k','s'",0.0880579948425293
"'s',Key.space",0.11190676689147949
"Key.space,'f'",0.11600518226623535
"'f','o'",0.05598902702331543
"'o',Key.space",0.10379910469055176
"Key.space,'m'",0.16920709609985352
"'m',Key.backspace",0.4127166271209717
"Key.backspace,Key.backspace",0.14619016647338867
"Key.backspace,Key.backspace",0.1360158920288086
"Key.backspace,Key.backspace",0.12299108505249023
"Key.backspace,'s'",0.1120309829711914
"'s','o'",0.17304396629333496
"'o',Key.space",0.10381627082824707
"Key.space,'m'",0.1540815830230713
"'m','u'",0.17512822151184082
"'u','c'",0.07309484481811523
"'c','h'",0.09182214736938477
"'h',Key.space",0.09609293937683105
"Key.space,'f'",0.05974006652832031
"'f','o'",0.0601038932800293
"'o','r'",0.10367512702941895
"'r',Key.space",0.06432485580444336
"Key.space,'t'",0.17011785507202148
"'t','h'",0.019680261611938477
"'h','e'",0.07228779792785645
"'e',Key.space",0.05941414833068848
"Key.space,'i'",0.1765458583831787
"'i','n'",0.10802531242370605
"'n','o'",0.147413969039917
"'o',Key.backspace",0.5733628273010254
"Key.backspace,'f'",0.17529296875
"'f','o'",0.09585928916931152
"'o','r'",0.08801674842834473
"'r','m'",0.10405611991882324
"'m','a'",0.09581995010375977
"'a','t'",0.1411421298980713
"'t','i'",0.017758846282958984
"'i','o'",0.13817501068115234
"'o','n'",0.05999898910522461
"'n','.'",0.31887292861938477
"'.',Key.space",0.2890942096710205
"Key.space,Key.enter",1.7538857460021973
"Key.enter,Key.enter",0.18406200408935547
"Key.enter,Key.shift_r",0.17699623107910156
"Key.shift_r,'B'",0.07601189613342285
"'B','e'",0.11949586868286133
"'e','s'",0.1825261116027832
"'s','t'",0.16203594207763672
"'t','~'",0.056005001068115234
"'~',Key.enter",0.2489030361175537
"Key.enter,Key.shift_r",0.19800209999084473
"Key.shift_r,'E'",0.1281418800354004
"'E','l'",0.16783618927001953
"'l','e'",0.07611799240112305
"'e','a'",0.08403491973876953
"'a','n'",0.06792116165161133
"'n','o'",0.07591867446899414
"'o','r'",0.08422207832336426
"'r',Key.space",0.08354401588439941
"Key.backspace,'c'",0.2599639892578125
"'c',Key.backspace",0.406872034072876
"Key.backspace,'c'",0.4830610752105713
"'c','o'",0.09602475166320801
"'o','d'",0.10394597053527832
"'d','i'",0.08394598960876465
"'i','n'",0.11631512641906738
"'n','g'",0.11176300048828125
"'g',Key.enter",0.15684080123901367
"Key.enter,'w'",0.34464216232299805
"'w','r'",0.14849615097045898
"'r','i'",0.10594677925109863
"'i','t'",0.12105607986450195
"'t','t'",0.16605496406555176
"'t','e'",0.06391310691833496
"'e','n'",0.10399293899536133
"'n',Key.space",1.471848964691162
"Key.space,'w'",0.21212506294250488
"'w',Key.backspace",0.756868839263916
"Key.backspace,'q'",0.27521204948425293
"'q','s'",0.2128288745880127
"'s',Key.space",0.9869801998138428
"Key.space,'q'",0.6420459747314453
"'q','s'",0.27698707580566406
"Key.tab,Key.tab",0.7989532947540283
"'p','r'",0.08785796165466309
"'r','o'",0.11501121520996094
"'o','b'",0.14789605140686035
"'b',Key.space",0.15751981735229492
"Key.space,'s'",0.1205759048461914
"'s','e'",0.13201618194580078
"'e','t'",0.25005292892456055
"'t',Key.space",0.20383810997009277
"Key.cmd,'œ'",0.13991880416870117
"'h','a'",0.0758810043334961
"'a','h'",0.10800909996032715
"'h','a'",0.07513785362243652
"'a','h'",0.06074190139770508
"'h',Key.space",0.1690220832824707
"Key.space,'y'",0.2831690311431885
"'y','u'",0.27400708198547363
"'u','p'",0.10408902168273926
"'p',Key.space",0.12386584281921387
"Key.space,'i'",0.13996410369873047
"'i',Key.space",0.08802390098571777
"Key.space,'w'",0.3210611343383789
"'w','a'",0.17900896072387695
"'a','s'",0.04387688636779785
"'s',Key.space",0.13228416442871094
"Key.space,'g'",0.11981487274169922
"'g','o'",0.06401205062866211
"'o','i'",0.06804084777832031
"'i','n'",0.09601116180419922
"'n','g'",0.003454923629760742
"'g',Key.space",0.1483609676361084
"Key.space,'t'",0.05223488807678223
"'t','o'",0.07962608337402344
"'o',Key.space",0.0840301513671875
"Key.space,'m'",0.4043610095977783
"'m','e'",0.12389993667602539
"'e','s'",0.1729450225830078
"'s','s'",0.08100485801696777
"'s','a'",0.18081927299499512
"'a','g'",0.1872248649597168
"'g','e'",0.043881893157958984
"'e',Key.space",0.09208226203918457
"Key.space,'y'",0.17092466354370117
"'y','o'",0.16526532173156738
"'o','u'",0.08280086517333984
"'u',Key.space",0.11650991439819336
"Key.space,'a'",0.08347415924072266
"'a','b'",0.19291186332702637
