pair,delta
"'e','p'",0.17002010345458984
"'p','r'",0.16030001640319824
"'r','e'",0.08830785751342773
"'e','s'",0.15654706954956055
"'s','e'",0.20336103439331055
"'e','n'",0.17279696464538574
"'n','t'",0.1635119915008545
"'t','a'",0.46277308464050293
"'a','t'",0.07601284980773926
"'t','i'",0.12407994270324707
"'i','o'",0.12390613555908203
"'o','n'",0.027391910552978516
"'n',Key.space",0.3955111503601074
"Key.space,Key.shift",0.1275467872619629
"Key.shift,'>'",0.10448002815246582
"'>',Key.space",0.07212018966674805
"Key.space,'v'",0.37255382537841797
"'v','i'",0.10437512397766113
"'i','s'",0.09373092651367188
"'s','i'",0.12196803092956543
"'i','b'",0.17798614501953125
"'b','i'",0.16328692436218262
"'i','l'",0.20445704460144043
"'l','i'",0.22454500198364258
"'i','t'",0.18326497077941895
"'t','y'",0.20069003105163574
"'y',Key.space",0.644683837890625
"Key.space,'t'",0.21167707443237305
"'t','o'",0.054997920989990234
"'o','p'",0.18036293983459473
"'p',Key.space",0.08823609352111816
"Key.space,'p'",0.20177412033081055
"'p','l'",0.1822347640991211
"'l','a'",0.1491081714630127
"'a','c'",0.23589491844177246
"'c','e'",0.20798897743225098
"'e','m'",0.16821718215942383
"'m','e'",0.00748896598815918
"'e','n'",0.19301581382751465
"'n','t'",0.7212350368499756
"'t',Key.enter",0.9273879528045654
"Key.enter,'a'",0.16243219375610352
"'a','p'",0.1324758529663086
"'p','p'",0.13269400596618652
"'p','e'",0.11330819129943848
"'e','a'",0.08076691627502441
"'a','l'",0.07998013496398926
"'l',Key.space",0.1156148910522461
"Key.space,'t'",0.12801694869995117
"'t','o'",0.06113100051879883
"'o',Key.space",0.07879900932312012
"Key.space,'r'",0.10012292861938477
"'r','e'",0.0841989517211914
"'e','a'",0.11208009719848633
"'a','s'",0.1437671184539795
"'s','o'",0.11989974975585938
"'o','n'",0.0882720947265625
"'n',Key.space",1.0777931213378906
"Key.space,Key.shift",0.10077786445617676
"Key.shift,'>'",0.0993340015411377
"'>',Key.space",0.06797313690185547
"Key.space,'a'",0.3365027904510498
"'a','p'",0.1284782886505127
"'p','p'",0.1530296802520752
"'p','e'",0.11580920219421387
"'e','a'",0.09211897850036621
"'a',Key.space",0.20152711868286133
"Key.space,'t'",0.21231889724731445
"'t','o'",0.09626913070678711
"'o',Key.space",0.09195685386657715
"Key.space,'e'",0.2251737117767334
"'e','m'",0.10722517967224121
"'m','o'",0.22733426094055176
"'o','t'",0.3212287425994873
"'t','i'",0.10404014587402344
"'i','o'",0.0640099048614502
"'o','n'",0.0919649600982666
"'n','s'",0.16611886024475098
"'s',Key.space",0.14654898643493652
"Key.space,Key.backspace",0.3848903179168701
"Key.backspace,Key.space",0.3802778720855713
"Key.space,'d'",0.3141498565673828
"'d','e'",0.1825730800628662
"'e','s'",0.08385205268859863
"'s','i'",0.19202518463134766
"'i','r'",0.10593485832214355
"'r','e'",0.0639798641204834
"'e','s'",0.20287203788757324
"'s',Key.space",0.16405105590820312
"Key.space,'a'",0.2503988742828369
"'a','d'",0.10661005973815918
"'d','d'",0.15639209747314453
"'d','i'",0.13822698593139648
"'i','c'",0.08741998672485352
"'c','t'",0.22958779335021973
"'t','e'",0.12107706069946289
"'e','d'",0.16338419914245605
"'d',Key.space",0.14388394355773926
"Key.space,'h'",0.19259285926818848
"'h','a'",0.10346221923828125
"'a','b'",0.18761086463928223
"'b','i'",0.1345682144165039
"'i','t'",0.24238085746765137
"'t','u'",0.1745760440826416
"'u','s'",0.13017892837524414
"'s',Key.enter",0.5041990280151367
"Key.enter,'s'",0.6498270034790039
"'s','u'",0.18161582946777344
"'u','r'",0.0959312915802002
"'r','v'",0.19594597816467285
"'v','i'",0.1363849639892578
"'i','e'",0.11006903648376465
"'e',Key.backspace",0.4615778923034668
"Key.backspace,Key.backspace",0.10236406326293945
"Key.backspace,'e'",0.11130094528198242
"'e','i'",0.12269186973571777
"'i','l'",0.1772751808166504
"'l','l'",0.1244199275970459
"'l','a'",0.10989904403686523
"'a','n'",0.12924695014953613
"'n','c'",0.16841697692871094
"'c','e'",0.21499991416931152
"'e',Key.space",0.2778661251068115
"Key.space,Key.shift",0.11246991157531738
"Key.shift,'>'",0.08466696739196777
"'>',Key.space",0.06376409530639648
"Key.space,Key.shift",0.4280071258544922
"Key.shift,'G'",0.11166787147521973
"'G','o'",0.08838081359863281
"'o','o'",0.1258711814880371
"'o','g'",0.05991983413696289
"'g','l'",0.13329100608825684
"'l','e'",0.11997532844543457
"'e','",0.7514898777008057
"','s'",0.21590685844421387
"'s',Key.space",0.12422299385070801
"Key.space,'d'",0.1440870761871338
"'d','a'",0.11176800727844238
"'a','t'",0.10854816436767578
"'t','a'",0.1277329921722412
"'a',Key.space",0.04757094383239746
"Key.space,'m'",0.2446448802947998
"'m','i'",0.2697598934173584
"'i','n'",0.08820414543151855
"'n','i'",0.16731691360473633
"'i','n'",0.08047103881835938
"'n','g'",0.14232492446899414
"'g',Key.enter",0.40940022468566895
"Key.enter,'b'",1.2671890258789062
"'b','u'",0.1081387996673584
"'u','i'",0.10362505912780762
"'i','l'",0.10053610801696777
"'l','t'",0.1879429817199707
"'t','i'",0.1074368953704834
"'i','n'",0.10042190551757812
"'n',Key.space",0.1717700958251953
"Key.space,'a'",1.3213610649108887
"'a','n'",0.34937095642089844
"'n','t'",0.15557193756103516
"'t','i'",0.09975814819335938
"'i','c'",0.13830780982971191
"'c','i'",0.10348105430603027
"'i','p'",0.15215492248535156
"'p','a'",0.1806011199951172
"'a','t'",0.1354050636291504
"'t','i'",0.07210087776184082
"'i','o'",0.01958608627319336
"'o','n'",0.12523698806762695
"'n',Key.space",0.1708071231842041
"Key.space,'o'",0.2925548553466797
"'o','f'",0.10776710510253906
"'f',Key.space",0.06789612770080566
"Key.space,'r'",0.20709776878356934
"'r','e'",0.08382415771484375
"'e','w'",0.18711590766906738
"'w','a'",0.29064297676086426
"'a','r'",0.23139405250549316
"'r','d'",0.25163888931274414
"'d','s'",0.10459208488464355
"'s',Key.space",0.16679596900939941
"Key.space,Key.shift",0.12748503684997559
"Key.shift,'>'",0.09665775299072266
"'>',Key.space",0.09185409545898438
"Key.space,'s'",0.18000316619873047
"'s','u'",0.15297198295593262
"'u','s'",0.04369378089904785
"'s','p'",0.23450112342834473
"'p','e'",0.18907904624938965
"'e','n'",0.24227499961853027
"'n','s'",0.13963794708251953
"'s','e'",0.15562796592712402
"'e',Key.space",0.09298419952392578
"Key.space,'o'",0.1113729476928711
"'o','f'",0.043588876724243164
"'f',Key.space",0.11772418022155762
"Key.space,'s'",0.17268681526184082
"'s','c'",0.23407888412475586
"'c','i'",0.10564517974853516
"'i','e'",0.11159801483154297
"'e','n'",0.10863399505615234
"'n','t'",0.14723801612854004
"'t','i'",0.15055203437805176
"'i','f'",0.09989786148071289
"'f','i'",0.15373706817626953
"'i','c'",0.13239288330078125
"'c',Key.space",0.25954318046569824
"Key.space,'i'",0.41663408279418945
"'i','n'",0.08792901039123535
"'n','q'",0.13567805290222168
"'q','u'",0.14635968208312988
"'u','e'",0.0960381031036377
"'e',Key.backspace",0.5018429756164551
"Key.backspace,'i'",0.22583818435668945
"'i','r'",0.13388681411743164
"'r','y'",0.1084601879119873
"'y',Key.space",0.8227057456970215
"Key.space,'a'",0.11566424369812012
"'a','c'",0.18926596641540527
"'c','c'",0.12306404113769531
"'c','e'",0.18886876106262207
"'e','s'",0.08817625045776367
"'s','s'",0.18065285682678223
"'s','i'",0.27946901321411133
"'i','l'",0.553455114364624
"'l',Key.backspace",0.3883969783782959
"Key.backspace,'b'",0.10149693489074707
"'b','i'",0.13820695877075195
"'i','l'",0.0843648910522461
"'l','i'",0.1676161289215088
"'i','t'",0.17615199089050293
"'t','y'",0.10387396812438965
"'y',Key.space",0.07632017135620117
"Key.space,'o'",0.11545181274414062
"'o','f'",0.08452987670898438
"'f',Key.space",0.06800317764282227
"Key.space,'i'",0.15793299674987793
"'i','n'",0.05202293395996094
"'n','f'",0.17406010627746582
"'f','o'",0.019429922103881836
"'o','o'",1.5645811557769775
"'o','r'",0.07997798919677734
"'r',Key.backspace",0.43387794494628906
"Key.backspace,Key.backspace",0.10574913024902344
"Key.backspace,'r'",0.07975387573242188
"'r','m'",0.09267997741699219
"'m','a'",0.08792591094970703
"'a','t'",0.12746191024780273
"'t','i'",0.036002159118652344
"'i','o'",0.08006000518798828
"'o','n'",0.04019904136657715
"'n',Key.space",1.1459720134735107
"Key.space,'c'",0.14469075202941895
"'c','o'",0.060845136642456055
"'o','n'",0.11572003364562988
"'n','v'",0.048245906829833984
"'v','e'",0.1817312240600586
"'e','n'",0.11134886741638184
"'n','i'",0.22002315521240234
"'i','e'",0.11597895622253418
"'e','n'",0.2516019344329834
"'n','c'",0.23344993591308594
"'c','e'",0.21656012535095215
"'e',Key.backspace",0.563870906829834
"Key.backspace,Key.enter",0.20605087280273438
"Key.enter,'b'",1.388833999633789
"'b','u'",0.1045832633972168
"'u','i'",0.08349800109863281
"'i','l'",0.09560990333557129
"'l','t'",0.19441604614257812
"'t','-'",0.14884090423583984
"'-','i'",0.2928910255432129
"'i','n'",0.08836078643798828
"'n',Key.space",0.1476271152496338
"Key.space,'a'",0.18390703201293945
"'a','n'",0.09230208396911621
"'n','t'",0.191727876663208
"'t','i'",0.6723089218139648
"'i','c'",0.1778249740600586
"'c','i'",0.2081153392791748
"'i','p'",0.27289605140686035
"'p','a'",0.23353862762451172
"'a','t'",0.13529396057128906
"'t','i'",0.06831121444702148
"'i','o'",0.04776287078857422
"'o','n'",0.08407902717590332
"'n',Key.space",0.1718120574951172
"Key.space,'o'",0.12153100967407227
"'o','f'",0.05426597595214844
"'f',Key.space",0.0639810562133789
"Key.space,'p'",0.23714709281921387
"'p','u'",0.16820597648620605
"'u','n'",0.18392395973205566
"'n','i'",0.11572098731994629
"'i','s'",0.07632994651794434
"'s','h'",0.11167097091674805
"'h','m'",0.21127104759216309
"'m','e'",0.14635896682739258
"'e','n'",0.07203412055969238
"'n','t'",0.13670611381530762
"'t',Key.space",0.255138635635376
"Key.space,Key.shift",0.1830461025238037
"Key.shift,'>'",0.04391813278198242
"'>',Key.space",0.07939004898071289
"Key.space,'s'",0.4714469909667969
"'s','o'",0.07162594795227051
"'o','c'",0.1823580265045166
"'c','i'",0.07585787773132324
"'i','a'",0.16354584693908691
"'a','l'",0.06774520874023438
"'l',Key.space",0.1557779312133789
"Key.space,'o'",0.27883219718933105
"'o','b'",0.13249897956848145
"'b','l'",0.18282580375671387
"'l','i'",0.17829608917236328
"'i',Key.backspace",0.5290451049804688
"Key.backspace,Key.backspace",0.15096783638000488
"Key.backspace,'l'",0.8141212463378906
"'l','i'",0.19697165489196777
"'i','v'",0.11906313896179199
"'v','i'",0.14290809631347656
"'i','o'",0.2549891471862793
"'o','n'",0.1840057373046875
"'n',Key.space",0.4758780002593994
"Key.space,'='",0.1981339454650879
"'=',Key.space",0.25594592094421387
"Key.space,'s'",0.6906511783599854
"'s','o'",0.12840604782104492
"'o','c'",0.1230018138885498
"'c','i'",0.08002924919128418
"'i','a'",0.15393280982971191
"'a','l'",0.10808110237121582
"'l',Key.space",0.15577387809753418
"Key.space,'d'",0.1301441192626953
"'d','e'",0.17998790740966797
"'e','p'",0.11596393585205078
"'p','t'",0.09206223487854004
"'t','h'",0.0967717170715332
"'h',Key.space",0.36673426628112793
"Key.space,Key.backspace",0.42430782318115234
"Key.backspace,Key.backspace",0.13163113594055176
"Key.backspace,Key.backspace",0.21303391456604004
"Key.backspace,Key.backspace",0.13199901580810547
"Key.backspace,Key.backspace",0.15478515625
"Key.backspace,'a'",0.1647028923034668
"'a','t'",0.11632585525512695
"'t','h'",0.0756380558013916
"'h',Key.space",0.5065031051635742
"Key.space,'w'",0.5399041175842285
"'w','i'",0.09189581871032715
"'i','t'",0.22310113906860352
"'t','h'",0.0914907455444336
"'h','d'",0.9405441284179688
"'d','r'",0.1970069408416748
"'r','a'",0.09986114501953125
"'a','w'",0.16418790817260742
"'w','a'",0.14009904861450195
"'a','l'",0.17183303833007812
"'l',Key.space",0.12350177764892578
"Key.space,'o'",0.15826821327209473
"'o','f'",0.04820084571838379
"'f',Key.space",0.07706093788146973
"Key.space,'a'",0.12322306632995605
"'a','t'",0.18880724906921387
"'t','t'",0.12006187438964844
"'t','e'",0.13507890701293945
"'e','n'",0.09189295768737793
"'n','t'",0.1098170280456543
"'t','i'",0.11588001251220703
"'i','o'",0.0476531982421875
"'o','n'",0.09261679649353027
"'n',Key.space",0.3553481101989746
"Key.space,'l'",0.14767003059387207
"'l','o'",0.2129678726196289
"'o','s'",0.08763694763183594
"'s','s'",0.1495811939239502
"'s',Key.space",0.08714175224304199
"Key.space,'o'",0.1229403018951416
"'o','f'",0.08839297294616699
"'f',Key.space",0.05989885330200195
"Key.space,'r'",0.2523529529571533
"'r','e'",0.08786821365356445
"'e','p'",0.08354687690734863
"'p','u'",0.17652606964111328
"'u','t'",0.195159912109375
"'t','a'",0.16973400115966797
"'a','t'",0.05944180488586426
"'t','i'",0.09626030921936035
"'i','o'",0.040003061294555664
"'o','n'",0.07219672203063965
"Key.cmd,'ç'",0.12394523620605469
"'a','m'",0.06375288963317871
"'m','a'",0.11673188209533691
"'a','z'",0.41063809394836426
"'z','o'",0.17237210273742676
"'o','n'",0.0916588306427002
"'n',Key.space",0.1244051456451416
"Key.space,Key.cmd",0.5937168598175049
"Key.cmd,'√'",0.1598210334777832
"'√',Key.enter",0.48215723037719727
"Key.space,'h'",0.21670103073120117
"'h','o'",0.13036608695983887
"'o','u'",0.09554386138916016
"'u','s'",0.08060598373413086
"'s','i'",0.14796710014343262
"'i','n'",0.07543420791625977
"'n','g'",0.07666778564453125
"'g',Key.enter",0.10261392593383789
"Key.cmd,'å'",0.09996604919433594
"'å','p'",0.30196309089660645
"'p','a'",0.0828409194946289
"'a','p'",0.08903098106384277
"'p','e'",0.20304298400878906
"'e','r'",0.0725860595703125
"'r',Key.enter",0.0754690170288086
"Key.cmd,'å'",0.20923399925231934
"'å',Key.backspace",1.4542109966278076
"Key.backspace,Key.shift",1.4085330963134766
"Key.shift,'#'",0.2192380428314209
"'#',Key.space",0.14358091354370117
"Key.space,Key.backspace",0.589015007019043
"Key.backspace,Key.backspace",0.11255002021789551
"Key.shift,'L'",0.11193013191223145
"'L','e'",0.11642074584960938
"'e','c'",0.1435542106628418
"'c','t'",0.18780994415283203
"'t','u'",0.08825182914733887
"'u','r'",0.09990811347961426
"'r','e'",0.05582594871520996
"Key.space,'/'",0.36436986923217773
"'/',Key.tab",0.978126049041748
"Key.enter,'s'",1.0184659957885742
"'s','a'",0.11993718147277832
"'a','m'",0.11271286010742188
"'m','e'",0.10714602470397949
"'e',Key.space",0.22867608070373535
"Key.space,Key.cmd",0.9708259105682373
"Key.cmd,'ˆ'",0.14033102989196777
"'ˆ','w'",0.2858130931854248
"'w','i'",0.11601591110229492
"'i','n'",0.1198270320892334
"'n','n'",0.22065377235412598
"'n','i'",0.2245042324066162
"'i','n'",0.059741973876953125
"'n','g'",0.10426497459411621
"'g',Key.space",0.687952995300293
"Key.space,'w'",0.23685503005981445
"'w','r'",0.0274960994720459
"'r','i'",0.12068486213684082
"'i','t'",0.13834905624389648
"'t','e'",0.11193108558654785
"'e','s'",0.37764883041381836
"'s',Key.cmd",0.779400110244751
"Key.cmd,'ˆ'",0.3405897617340088
"'ˆ',Key.shift",0.630974292755127
"Key.shift,':'",0.09195280075073242
"':',Key.space",0.11197805404663086
"Key.space,'i'",0.48613810539245605
"'i','f'",0.09143590927124023
"'f',Key.space",0.08039116859436035
"Key.space,Key.enter",0.918867826461792
"Key.shift,Key.tab",0.22796893119812012
"'a','l'",0.3652536869049072
"'l','l'",0.12381505966186523
"'l','o'",0.1853799819946289
"'o','w'",0.07087898254394531
"'w','s'",0.15292906761169434
"'s',Key.space",0.0675048828125
"Key.space,'a'",0.14146828651428223
"'a','l'",0.10796475410461426
"'l','l'",0.12139129638671875
"'l',Key.space",0.09264469146728516
"Key.space,'c'",0.11581015586853027
"'c','o'",0.07619976997375488
"'o','n'",0.0873711109161377
"'n','f'",0.08865523338317871
"'f','l'",0.11182689666748047
"'l','i'",0.14368295669555664
"'i','c'",0.06378817558288574
"'c','t'",0.21167588233947754
"'t',Key.space",0.04337286949157715
"Key.space,'s'",0.2903480529785156
"'s','e'",0.13225889205932617
"'e','r'",0.06747317314147949
"'r','i'",0.13927102088928223
"'i','a'",0.0720219612121582
"'a','l'",0.11653399467468262
"'l','i'",0.16733789443969727
"'i','z'",0.09976029396057129
"'z','a'",0.3044617176055908
"'a','b'",0.1930549144744873
"'b','l'",0.12754201889038086
"'l','e'",0.09650421142578125
"'e',Key.space",0.13476085662841797
"Key.space,'s'",0.706995964050293
"'s','c'",0.23624014854431152
"'c','h'",0.15348410606384277
"'h','e'",0.14449191093444824
"'e','u'",0.17894673347473145
"'u','d'",0.1687302589416504
"'d',Key.backspace",0.5190668106079102
"Key.backspace,Key.backspace",0.10790395736694336
"Key.backspace,'d'",0.0720822811126709
"'d','u'",0.18269681930541992
"'u','l'",0.14383506774902344
"'l','e'",0.008006095886230469
"'e','s'",0.13674402236938477
"'s',Key.space",0.15558290481567383
"Key.space,Key.shift",0.16133880615234375
"Key.shift,'+'",0.07199931144714355
"'+',Key.space",0.1393296718597412
"Key.space,Key.shift",0.13903427124023438
"Key.shift,'""'",0.36825990676879883
"'""','b'",0.437410831451416
"'b','l'",0.06395602226257324
"'l','i'",0.1194150447845459
"'i','n'",0.09254908561706543
"'n','d'",0.14771699905395508
"'d',Key.space",0.1436169147491455
"Key.space,'w'",0.10872292518615723
"'w','r'",0.2176661491394043
"'r','i'",0.12771296501159668
"'i','t'",0.11767911911010742
"'t','e'",0.11184215545654297
"'e','s'",0.20679378509521484
"'s',Key.shift",0.19026494026184082
"Key.shift,Key.enter",0.1432950496673584
"Key.enter,Key.backspace",1.0305798053741455
"Key.backspace,Key.backspace",0.3963351249694824
"Key.backspace,Key.shift",0.49314212799072266
"Key.shift,'""'",0.172929048538208
"Key.shift,'$'",0.5678589344024658
"'$','$'",0.1765120029449463
"'$','T'",0.4361281394958496
"'T','_'",0.30796217918395996
"'_','i'",0.5256550312042236
"'i',Key.enter",1.099240779876709
"Key.enter,Key.space",1.5068840980529785
"Key.space,'w'",0.7748591899871826
"'w','r'",0.092376708984375
"'r','i'",0.1661670207977295
"'i','t'",0.07234787940979004
"'t','e'",0.10073423385620117
"'e','s'",0.1228790283203125
"'s',Key.space",0.17694807052612305
"Key.space,'f'",0.10449385643005371
"'f','i'",0.11963605880737305
"'i','n'",0.07586002349853516
"'n','a'",0.06011605262756348
"'a','l'",0.11718893051147461
"'l',Key.space",0.09466671943664551
"Key.space,'v'",0.5594973564147949
"'v','a'",0.11179089546203613
"'a','l'",0.05970501899719238
"'l','u'",0.15824198722839355
"'u','e'",0.11577200889587402
"'e',Key.space",0.09198474884033203
"Key.space,'o'",0.13716936111450195
"'o','f'",0.06384086608886719
"'f',Key.space",0.11597299575805664
"Key.space,Key.shift",0.1521928310394287
"Key.shift,'$'",0.872556209564209
"'$','$'",0.3518979549407959
"'$','A'",0.3280658721923828
"Key.enter,Key.space",0.8825459480285645
"Key.space,'i'",0.23412799835205078
"'i','n'",0.04799008369445801
"'n',Key.space",0.08722591400146484
"Key.space,Key.shift",0.15367603302001953
"Key.shift,'$'",0.6190168857574463
"'$','$'",0.13532114028930664
"'$','S'",0.39611387252807617
"'S','_'",0.2126150131225586
"'_',Key.enter",0.7643051147460938
"Key.enter,Key.space",1.8702630996704102
"Key.space,'t'",0.20760869979858398
"'t','h'",0.0595393180847168
"'h','e'",0.09545278549194336
"'e','n'",0.08792805671691895
"'n',Key.space",0.080718994140625
"Key.space,Key.shift",0.2910618782043457
"Key.shift,'$'",0.6202108860015869
"'$','$'",0.16416525840759277
"'$','T'",0.3594210147857666
"'T','_'",0.4607388973236084
"'_','i'",0.41332507133483887
"'i',Key.enter",1.1048200130462646
"Key.enter,Key.space",1.8285000324249268
"Key.space,'a'",0.13213682174682617
"'a','l'",0.10788416862487793
"'l','s'",0.1069788932800293
"'s','o'",0.09222102165222168
"'o',Key.space",0.12412810325622559
"Key.space,'w'",0.23639893531799316
"'w','r'",0.08751392364501953
"'r','i'",0.09175300598144531
"'i','t'",0.12675905227661133
"'t','e'",0.10607290267944336
"'e','s'",0.13161492347717285
"'s',Key.space",0.14773130416870117
"Key.space,'f'",0.5044088363647461
"'f','i'",0.16036391258239746
"'i','n'",0.07597804069519043
"'n','a'",0.06401205062866211
"'a','l'",0.1660170555114746
"'l',Key.space",0.11253714561462402
"Key.space,'v'",0.1315310001373291
"'v','a'",0.1946549415588379
"'a','l'",0.18028593063354492
"'l','u'",0.19660496711730957
"'u','e'",0.10334897041320801
"'e',Key.space",0.0919339656829834
"Key.space,'o'",0.12001991271972656
"'o','f'",0.05342507362365723
"'f',Key.space",0.11859607696533203
"Key.space,Key.shift",0.2214810848236084
"Key.shift,'$'",0.7638678550720215
"'$','$'",0.1276381015777588
"'$','A'",0.32437610626220703
"'A',Key.enter",0.496168851852417
"Key.enter,Key.space",1.2810029983520508
"Key.space,'i'",0.16436290740966797
"'i','n'",0.06873106956481934
"'n',Key.space",0.06313395500183105
"Key.space,Key.shift",0.251572847366333
"Key.shift,'$'",0.42818307876586914
"'$','$'",0.13942813873291016
"'$','S'",0.3285989761352539
"'S','_'",0.37593913078308105
"'_',Key.enter",1.5299317836761475
"'h','o'",0.10721707344055176
"'o','w'",0.06473588943481445
"'w',Key.space",0.11183309555053711
"Key.space,'i'",0.3665480613708496
"'i','s'",0.06864690780639648
"'s',Key.space",0.09318399429321289
"Key.space,Key.shift",0.2553861141204834
"Key.shift,Key.shift",0.32529377937316895
"Key.shift,'A'",0.08777403831481934
"'A','B'",0.30818605422973633
"'B','O'",0.12807083129882812
"'O','D'",0.11605215072631836
"'D','A'",0.3047049045562744
"'A',Key.space",0.11626791954040527
"Key.space,'h'",0.3510420322418213
"'h','o'",0.14088129997253418
"'o','u'",0.09303092956542969
"'u','s'",0.11097598075866699
"'s','e'",0.15598797798156738
"'e',Key.backspace",0.3879208564758301
"Key.backspace,'i'",0.20223522186279297
"'i','n'",0.15165472030639648
"'n','g'",0.04818010330200195
"'g',Key.enter",0.16968321800231934
"'a','b'",0.17751193046569824
"'b','o'",0.18024301528930664
"'o','d'",0.08779001235961914
"'d','a'",0.10002994537353516
"'a','.'",0.16727089881896973
"'.','o'",0.25992512702941895
"'o','m'",0.14813518524169922
"'m',Key.backspace",0.34488987922668457
"Key.backspace,Key.backspace",0.5068991184234619
"Key.backspace,'c'",0.46022486686706543
"'c','o'",0.07822299003601074
"'o','m'",0.12946510314941406
"'m',Key.enter",0.2561619281768799
"'t','e'",0.09999799728393555
"'e','c'",0.24308180809020996
"'c','h'",0.039988040924072266
"'h',Key.shift_r",0.11213803291320801
"Key.shift_r,Key.enter",0.00010275840759277344
"'p','i'",0.20339703559875488
"'i',Key.enter",0.6261739730834961
"Key.enter,Key.shift_r",0.004086971282958984
"Key.shift,'#'",0.23558974266052246
"'#',Key.space",0.0834503173828125
"Key.space,'L'",0.16871380805969238
"'L','O'",0.18795490264892578
"'O','c'",0.10974907875061035
"'c','k'",0.09595203399658203
"'k','i'",0.15311598777770996
"'i','n'",0.05220985412597656
"'n',Key.backspace",0.28392815589904785
"Key.backspace,Key.backspace",0.12283492088317871
"Key.backspace,Key.backspace",0.10414910316467285
"Key.backspace,Key.backspace",0.10802292823791504
"Key.backspace,Key.backspace",0.11094307899475098
"Key.backspace,'o'",0.4770989418029785
"'o','c'",0.1909182071685791
"'c','k'",0.07987093925476074
"'k','i'",0.18591904640197754
"'i','n'",0.06424903869628906
"'n','g'",0.11975574493408203
"'g',Key.enter",0.28205108642578125
"Key.enter,Key.shift_r",0.0040509700775146484
"'g','r'",0.18098092079162598
"'r','a'",0.09994125366210938
"'a','d'",0.11975598335266113
"'d','e'",0.1706068515777588
"'e',Key.enter",0.15245413780212402
"Key.shift,'#'",0.5886421203613281
"'#','#'",0.18804097175598145
"'#',Key.space",0.3756711483001709
"Key.space,'T'",0.27617573738098145
"'T','w'",0.16744232177734375
"'w','o'",0.12483096122741699
"'o',Key.space",0.8926856517791748
"Key.space,Key.shift",0.11610007286071777
"Key.shift,'P'",0.07599115371704102
"'P','h'",0.13575506210327148
"'h','a'",0.08815693855285645
"'a','s'",0.10406708717346191
"'s','e'",0.10391807556152344
"'e',Key.space",0.15259981155395508
"Key.space,Key.shift",0.17619800567626953
"Key.shift,'L'",0.14000391960144043
"'L','o'",0.17994213104248047
"'o','c'",0.20678091049194336
"'c','k'",0.43167591094970703
"'k','i'",0.1605381965637207
"'i','n'",0.05622386932373047
"'n','g'",0.13202619552612305
"'g',Key.space",0.047905683517456055
"Key.space,Key.shift",0.17583012580871582
"Key.shift,'('",0.05251598358154297
"'(','@'",0.5998499393463135
"'@',Key.backspace",0.45424699783325195
"Key.backspace,Key.shift",0.5706601142883301
"Key.shift,'P'",0.07566690444946289
"'P','L'",0.20405197143554688
"'L',')'",0.2964470386505127
"')',Key.enter",0.6294770240783691
"Key.enter,'-'",0.34621405601501465
"'-',Key.space",0.21375799179077148
"Key.space,'t'",0.24526500701904297
"'t','h'",0.06800317764282227
"'h','e'",0.059590816497802734
"'e',Key.space",0.039794921875
"Key.space,'m'",0.18167400360107422
"'m','o'",0.14804911613464355
"'o','s'",0.10792994499206543
"'s','t'",0.11197996139526367
"'t',Key.space",0.03930497169494629
"Key.space,'c'",0.18464994430541992
"'c','o'",0.08005237579345703
"'o','m'",0.3090198040008545
"'m','o'",0.30469298362731934
"'o','n'",0.11626291275024414
"'n',Key.space",0.11991214752197266
"Key.space,'t'",0.17273402214050293
"'t','h'",0.08033490180969238
"'h','e'",0.06368207931518555
"'e','m'",0.13733911514282227
"'m','e'",0.07567000389099121
"'e',Key.space",0.1290278434753418
"Key.space,'o'",0.11769390106201172
"'o','f'",0.06828904151916504
"'f',Key.backspace",0.2771570682525635
"Key.backspace,'f'",0.2021031379699707
"'f',Key.backspace",0.27176666259765625
"Key.backspace,Key.backspace",0.10828518867492676
"Key.backspace,'f'",0.10889291763305664
"'f','o'",0.10789990425109863
"'o','r'",0.0721132755279541
"'r',Key.space",0.12793588638305664
"Key.space,'e'",0.08756685256958008
"'e','n'",0.10813212394714355
"'n','f'",0.13369178771972656
"'f','o'",0.17998433113098145
"'o','r'",0.10842275619506836
"'r','c'",0.3042311668395996
"'c','i'",0.14107894897460938
"'i','n'",0.0676720142364502
"'n','g'",0.10831880569458008
"'g',Key.space",0.07186412811279297
"Key.space,'c'",0.19707226753234863
"'c','o'",0.07603979110717773
"'o','n'",0.17995715141296387
"'n','f'",0.15341687202453613
"'f','l'",0.06766486167907715
"'l','i'",0.15195631980895996
"'i','c'",0.13781189918518066
"'c','t'",0.22620797157287598
"'t',Key.space",0.08381080627441406
"Key.space,'s'",0.13886713981628418
"'s','e'",0.1282329559326172
"'e','r'",0.08001995086669922
"'r','i'",0.20783710479736328
"'i','a'",0.20215487480163574
"'a','l'",0.11164116859436035
"'l','i'",0.17633795738220215
"'i','z'",0.15198588371276855
"'z','a'",0.2492232322692871
"'a','b'",0.23579072952270508
"'b','i'",0.15143299102783203
"'i','l'",0.10851120948791504
"'l','i'",0.3540160655975342
"'i','t'",0.29269886016845703
"'t','y'",0.09627914428710938
"'y',Key.enter",0.5349388122558594
"Key.enter,'a'",1.1772651672363281
"'a',Key.space",0.14163470268249512
"Key.space,'b'",0.10621833801269531
"'b','i'",0.10802102088928223
"'i','t'",0.08770203590393066
"'t',Key.space",0.08408284187316895
"Key.space,Key.shift",0.18508696556091309
